Target Title,Similar Title,DBR,Target Growth,Similar Growth,Difference
Twisters,The Creator,-7,10.56,8.98,1.58
Twisters,The Creator: Early Access Screening,-11,8.39,7.06,1.33
Twisters,The Creator: Early Access Screening,-10,7.43,6.62,0.82
Twisters,The Creator: Early Access Screening,-9,9.45,6.83,2.63
Twisters,The Creator: Early Access Screening,-8,10.16,7.73,2.42
Twisters,The Dark Crystal,-18,7.6,6.6,1.0
Twisters,The Dark Crystal,-16,6.92,5.27,1.65
Twisters,The Dark Crystal,-15,4.71,3.54,1.16
Twisters,The Day the Earth Blew Up: A Looney Tunes Movie: Early Access Screening,-27,7.93,6.41,1.52
Twisters,The Day the Earth Blew Up: A Looney Tunes Movie: Early Access Screening,-26,3.28,3.68,0.4
Twisters,The Day the Earth Blew Up: A Looney Tunes Movie: Early Access Screening,-21,6.27,4.06,2.21
Twisters,The Devil's Rejects 20th Anniversary,-25,3.41,1.8,1.6
Twisters,The Devil's Rejects 20th Anniversary,-24,3.65,1.57,2.08
Twisters,The Devil's Rejects 20th Anniversary,-23,2.57,3.03,0.47
Twisters,The Devil's Rejects 20th Anniversary,-22,3.84,2.37,1.47
Twisters,The Doors: When You're Strange,-24,3.65,5.46,1.81
Twisters,The Doors: When You're Strange,-23,2.57,4.83,2.26
Twisters,The Doors: When You're Strange,-22,3.84,2.8,1.05
Twisters,The Doors: When You're Strange,-21,6.27,6.08,0.19
Twisters,The Doors: When You're Strange,-20,3.85,4.64,0.79
Twisters,The Doors: When You're Strange,-19,4.92,5.55,0.62
Twisters,The Doors: When You're Strange,-18,7.6,5.34,2.25
Twisters,The End of Evangelion,-18,7.6,7.34,0.25
Twisters,The End of Evangelion,-17,10.03,9.46,0.56
Twisters,The End of Evangelion,-16,6.92,7.35,0.43
Twisters,The End of Evangelion,-12,8.07,6.67,1.41
Twisters,The End of Evangelion,-11,8.39,5.44,2.96
Twisters,The End of Evangelion,-10,7.43,6.17,1.26
Twisters,The Exorcist: Believer,-23,2.57,3.21,0.64
Twisters,The Exorcist: Believer,-22,3.84,2.33,1.52
Twisters,The Exorcist: Believer,-21,6.27,7.88,1.61
Twisters,The Exorcist: Believer,-20,3.85,3.92,0.07
Twisters,The Exorcist: Believer,-19,4.92,7.21,2.29
Twisters,The Exorcist: Believer,-18,7.6,5.24,2.36
Twisters,The Exorcist: Believer,-11,8.39,6.96,1.44
Twisters,The Exorcist: Believer,-10,7.43,5.55,1.88
Twisters,The Exorcist: Believer,-9,9.45,8.46,0.99
Twisters,The Exorcist: Believer,-5,13.39,12.41,0.98
Twisters,The Exorcist: Believer,-4,18.04,19.11,1.07
Twisters,The Exorcist: Believer,-3,29.61,29.71,0.1
Twisters,The Exorcist: Believer,-2,28.86,31.74,2.88
Twisters,The Face of Jesus,-16,6.92,8.72,1.8
Twisters,The Face of Jesus,-15,4.71,7.26,2.56
Twisters,The Face of Jesus,-13,5.29,7.39,2.1
Twisters,The Face of Jesus,-12,8.07,8.29,0.22
Twisters,The Face of Jesus,-11,8.39,7.13,1.27
Twisters,The Face of Jesus,-10,7.43,8.31,0.87
Twisters,The Face of Jesus,-9,9.45,10.31,0.86
Twisters,The Face of Jesus,-8,10.16,8.37,1.79
Twisters,The Face of Jesus,-7,10.56,9.39,1.17
Twisters,The Fall Guy,-35,3.59,1.52,2.08
Twisters,The Fall Guy,-34,4.81,2.41,2.4
Twisters,The Fall Guy,-33,5.35,2.38,2.98
Twisters,The Fall Guy,-32,3.25,2.55,0.7
Twisters,The Fall Guy,-31,3.13,1.38,1.75
Twisters,The Fall Guy,-30,5.22,2.69,2.53
Twisters,The Fall Guy,-26,3.28,3.52,0.23
Twisters,The Fall Guy,-25,3.41,2.45,0.96
Twisters,The Fall Guy,-24,3.65,3.12,0.54
Twisters,The Fall Guy,-23,2.57,2.93,0.37
Twisters,The Fall Guy,-22,3.84,2.9,0.94
Twisters,The Fall Guy,-20,3.85,3.19,0.66
Twisters,The Fall Guy,-19,4.92,3.71,1.21
Twisters,The Fall Guy,-18,7.6,7.89,0.29
Twisters,The Fall Guy,-13,5.29,4.45,0.84
Twisters,The Fall Guy,-12,8.07,5.51,2.56
Twisters,The Fall Guy,-11,8.39,5.82,2.57
Twisters,The Fall Guy,-10,7.43,6.61,0.82
Twisters,The Fall Guy: Early Access Screening,-25,3.41,6.04,2.63
Twisters,The Fall Guy: Early Access Screening,-24,3.65,4.63,0.98
Twisters,The Fall Guy: Early Access Screening,-23,2.57,3.91,1.34
Twisters,The Fall Guy: Early Access Screening,-22,3.84,6.17,2.33
Twisters,The Fall Guy: Early Access Screening,-21,6.27,3.89,2.38
Twisters,The Fall Guy: Early Access Screening,-20,3.85,4.36,0.51
Twisters,The Fall Guy: Early Access Screening,-19,4.92,4.92,0.0
Twisters,The Fall Guy: Early Access Screening,-16,6.92,4.59,2.33
Twisters,The Fall Guy: Early Access Screening,-15,4.71,4.37,0.34
Twisters,The Fall Guy: Early Access Screening,-14,8.05,7.78,0.27
Twisters,The Fall Guy: Early Access Screening,-13,5.29,4.24,1.05
Twisters,The Fall Guy: Early Access Screening,-12,8.07,5.97,2.11
Twisters,The Fantastic Four: First Steps,-26,3.28,1.87,1.41
Twisters,The Fantastic Four: First Steps,-25,3.41,1.77,1.63
Twisters,The Fantastic Four: First Steps,-24,3.65,1.74,1.91
Twisters,The Fantastic Four: First Steps,-23,2.57,1.98,0.59
Twisters,The Fantastic Four: First Steps,-22,3.84,1.97,1.87
Twisters,The Fantastic Four: First Steps Opening Night Fan Event,-26,3.28,1.15,2.13
Twisters,The Fantastic Four: First Steps Opening Night Fan Event,-25,3.41,0.78,2.63
Twisters,The Fantastic Four: First Steps Opening Night Fan Event,-24,3.65,0.77,2.88
Twisters,The Fantastic Four: First Steps Opening Night Fan Event,-23,2.57,0.65,1.92
Twisters,The Fantastic Four: First Steps Opening Night Fan Event,-22,3.84,0.89,2.95
Twisters,The Firing Squad,-21,6.27,6.82,0.54
Twisters,The Firing Squad,-20,3.85,6.18,2.33
Twisters,The Firing Squad,-19,4.92,6.25,1.32
Twisters,The Firing Squad,-18,7.6,8.24,0.64
Twisters,The Flash,-16,6.92,3.95,2.97
Twisters,The Flash,-15,4.71,4.22,0.49
Twisters,The Flash,-14,8.05,5.19,2.86
Twisters,The Flash,-13,5.29,5.61,0.32
Twisters,The Flash,-12,8.07,5.98,2.1
Twisters,The Flash,-11,8.39,5.85,2.55
Twisters,The Flash,-10,7.43,5.25,2.18
Twisters,The Forge,-37,4.33,3.1,1.24
Twisters,The Forge,-36,5.6,2.86,2.74
Twisters,The Forge,-35,3.59,4.45,0.85
Twisters,The Forge,-34,4.81,3.44,1.38
Twisters,The Forge,-32,3.25,1.25,2.0
Twisters,The Forge,-31,3.13,4.29,1.16
Twisters,The Forge,-30,5.22,4.98,0.24
Twisters,The Forge,-29,5.65,3.14,2.51
Twisters,The Forge,-28,3.35,1.8,1.55
Twisters,The Forge,-26,3.28,1.25,2.03
Twisters,The Forge,-25,3.41,5.02,1.61
Twisters,The Forge,-24,3.65,5.41,1.76
Twisters,The Forge,-23,2.57,3.1,0.54
Twisters,The Forge,-21,6.27,8.78,2.51
Twisters,The Forge,-20,3.85,6.62,2.77
Twisters,The Forge,-19,4.92,5.85,0.93
Twisters,The Forge,-18,7.6,6.52,1.07
Twisters,The Forge,-12,8.07,7.91,0.17
Twisters,The Forge,-11,8.39,10.23,1.84
Twisters,The Forge,-10,7.43,10.35,2.91
Twisters,The French Dispatch,-19,4.92,5.86,0.93
Twisters,The French Dispatch,-18,7.6,4.94,2.66
Twisters,The French Dispatch,-17,10.03,13.0,2.97
Twisters,The French Dispatch,-14,8.05,7.65,0.4
Twisters,The French Dispatch,-13,5.29,6.88,1.59
Twisters,The French Dispatch,-12,8.07,9.76,1.69
Twisters,The French Dispatch,-11,8.39,8.46,0.07
Twisters,The Front Room,-5,13.39,15.68,2.29
Twisters,The Front Room,-4,18.04,20.23,2.18
Twisters,The Front Room,-3,29.61,28.06,1.55
Twisters,The Garfield Movie,-16,6.92,6.57,0.35
Twisters,The Garfield Movie,-15,4.71,6.46,1.75
Twisters,The Garfield Movie,-14,8.05,6.88,1.17
Twisters,The Garfield Movie,-13,5.29,7.82,2.53
Twisters,The Garfield Movie,-12,8.07,7.37,0.7
Twisters,The Garfield Movie,-11,8.39,6.79,1.61
Twisters,The Garfield Movie,-10,7.43,8.49,1.06
Twisters,The Garfield Movie,-9,9.45,10.92,1.47
Twisters,The Garfield Movie,-8,10.16,10.06,0.1
Twisters,The Garfield Movie,-7,10.56,8.28,2.28
Twisters,The Garfield Movie,-5,13.39,13.61,0.22
Twisters,The Garfield Movie,-4,18.04,17.24,0.8
Twisters,The Garfield Movie,-3,29.61,28.64,0.97
Twisters,The Girl Who Leapt Through Time 4K,-25,3.41,2.97,0.44
Twisters,The Girl Who Leapt Through Time 4K,-24,3.65,1.39,2.27
Twisters,The Girl Who Leapt Through Time 4K,-23,2.57,0.54,2.03
Twisters,The Girl Who Leapt Through Time 4K,-22,3.84,2.76,1.09
Twisters,The Godfather 50th Anniversary Re-release,-24,3.65,1.3,2.35
Twisters,The Godfather 50th Anniversary Re-release,-23,2.57,1.54,1.02
Twisters,The Godfather 50th Anniversary Re-release,-22,3.84,1.04,2.8
Twisters,The Goonies 40th Anniversary,-27,7.93,5.88,2.05
Twisters,The Goonies 40th Anniversary,-26,3.28,3.63,0.35
Twisters,The Goonies 40th Anniversary,-25,3.41,6.34,2.94
Twisters,The Goonies 40th Anniversary,-24,3.65,5.58,1.93
Twisters,The Goonies 40th Anniversary,-14,8.05,9.52,1.47
Twisters,The Goonies 40th Anniversary,-13,5.29,7.45,2.16
Twisters,The Goonies 40th Anniversary,-12,8.07,5.92,2.15
Twisters,The Goonies 40th Anniversary,-11,8.39,8.34,0.05
Twisters,The Goonies 40th Anniversary,-10,7.43,8.03,0.59
Twisters,The Goonies 40th Anniversary,-9,9.45,6.94,2.51
Twisters,The Goonies 40th Anniversary,-8,10.16,7.65,2.5
Twisters,The Goonies 40th Anniversary,-7,10.56,10.04,0.52
Twisters,The Grateful Dead Movie,-35,3.59,1.92,1.68
Twisters,The Grateful Dead Movie,-34,4.81,4.94,0.12
Twisters,The Grateful Dead Movie,-33,5.35,2.44,2.91
Twisters,The Grateful Dead Movie,-32,3.25,2.0,1.26
Twisters,The Grateful Dead Movie,-31,3.13,1.06,2.06
Twisters,The Grateful Dead Movie,-30,5.22,2.49,2.73
Twisters,The Grateful Dead Movie,-26,3.28,5.45,2.17
Twisters,The Grateful Dead Movie,-25,3.41,1.77,1.64
Twisters,The Grateful Dead Movie,-24,3.65,2.3,1.35
Twisters,The Grateful Dead Movie,-23,2.57,1.68,0.89
Twisters,The Grateful Dead Movie,-22,3.84,1.82,2.03
Twisters,The Grateful Dead Movie: Early Access Screening,-35,3.59,1.76,1.84
Twisters,The Grateful Dead Movie: Early Access Screening,-34,4.81,1.89,2.93
Twisters,The Grateful Dead Movie: Early Access Screening,-33,5.35,3.49,1.87
Twisters,The Grateful Dead Movie: Early Access Screening,-32,3.25,2.17,1.08
Twisters,The Grateful Dead Movie: Early Access Screening,-31,3.13,2.45,0.67
Twisters,The Grateful Dead Movie: Early Access Screening,-26,3.28,2.03,1.26
Twisters,The Grateful Dead Movie: Early Access Screening,-25,3.41,2.18,1.23
Twisters,The Grateful Dead Movie: Early Access Screening,-24,3.65,1.75,1.9
Twisters,The Grateful Dead Movie: Early Access Screening,-23,2.57,1.55,1.02
Twisters,The Grateful Dead Movie: Early Access Screening,-22,3.84,2.43,1.41
Twisters,The Hopeful,-23,2.57,0.0,2.57
Twisters,The Hopeful,-21,6.27,7.88,1.6
Twisters,The Hopeful,-20,3.85,2.77,1.08
Twisters,The Hopeful,-15,4.71,4.29,0.41
Twisters,The Hopeful,-14,8.05,7.92,0.14
Twisters,The Hopeful,-13,5.29,7.62,2.34
Twisters,The Hopeful,-11,8.39,7.52,0.87
Twisters,The Hopeful,-10,7.43,4.78,2.66
Twisters,The Hopeful,-9,9.45,11.08,1.63
Twisters,"The Horrors of Osgood Perkins: Longlegs, The Monkey, Keeper Triple Feature",-11,8.39,6.6,1.79
Twisters,"The Horrors of Osgood Perkins: Longlegs, The Monkey, Keeper Triple Feature",-10,7.43,6.26,1.17
Twisters,"The Horrors of Osgood Perkins: Longlegs, The Monkey, Keeper Triple Feature",-9,9.45,8.51,0.94
Twisters,The Hunger Games (2023 Re-Release),-35,3.59,5.36,1.77
Twisters,The Hunger Games (2023 Re-Release),-34,4.81,2.18,2.63
Twisters,The Hunger Games (2023 Re-Release),-33,5.35,7.48,2.12
Twisters,The Hunger Games (2023 Re-Release),-31,3.13,2.03,1.09
Twisters,The Hunger Games (2023 Re-Release),-25,3.41,5.64,2.23
Twisters,The Hunger Games (2023 Re-Release),-24,3.65,6.22,2.57
Twisters,The Hunger Games (2023 Re-Release),-23,2.57,5.12,2.56
Twisters,The Hunger Games (2023 Re-Release),-22,3.84,2.67,1.17
Twisters,The Hunger Games (2023 Re-Release),-21,6.27,3.73,2.54
Twisters,The Hunger Games (2023 Re-Release),-20,3.85,4.63,0.78
Twisters,The Hunger Games (2023 Re-Release),-19,4.92,2.73,2.2
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-24,3.65,5.2,1.55
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-22,3.84,5.94,2.09
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-21,6.27,3.53,2.74
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-19,4.92,6.28,1.35
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-8,10.16,13.04,2.89
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-7,10.56,9.16,1.4
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-6,16.3,14.31,1.99
Twisters,The Incredibles (2004) - Disney100 Special Engagement,-5,13.39,13.8,0.41
Twisters,The Iron Claw,-12,8.07,7.32,0.75
Twisters,The Iron Claw,-11,8.39,10.53,2.14
Twisters,The Iron Claw,-10,7.43,9.03,1.59
Twisters,The Iron Claw: Early Access Screening,-18,7.6,9.72,2.13
Twisters,The Iron Claw: Early Access Screening,-17,10.03,7.39,2.64
Twisters,The Iron Claw: Early Access Screening,-16,6.92,8.43,1.51
Twisters,The Iron Claw: Early Access Screening,-15,4.71,5.17,0.46
Twisters,The Iron Claw: Early Access Screening,-14,8.05,6.28,1.77
Twisters,The Iron Claw: Early Access Screening,-13,5.29,4.68,0.61
Twisters,The Jester 2,-24,3.65,3.17,0.48
Twisters,The Jester 2,-21,6.27,4.13,2.15
Twisters,The Jester 2,-20,3.85,3.12,0.73
Twisters,The Jester 2,-14,8.05,10.59,2.54
Twisters,The Jester 2,-13,5.29,2.47,2.81
Twisters,The Jester 2,-12,8.07,10.62,2.54
Twisters,The King of Kings,-16,6.92,7.63,0.71
Twisters,The King of Kings,-15,4.71,6.95,2.25
Twisters,The King of Kings,-14,8.05,6.39,1.66
Twisters,The King of Kings,-13,5.29,5.8,0.51
Twisters,The King of Kings,-12,8.07,7.88,0.19
Twisters,The King of Kings,-11,8.39,8.8,0.4
Twisters,The King of Kings,-10,7.43,9.87,2.43
Twisters,The King of Kings,-9,9.45,9.06,0.39
Twisters,The King of Kings,-8,10.16,11.7,1.54
Twisters,The King of Kings,-7,10.56,10.72,0.16
Twisters,The King's Man,-18,7.6,5.56,2.04
Twisters,The King's Man,-17,10.03,7.06,2.96
Twisters,The King's Man,-16,6.92,5.76,1.16
Twisters,The King's Man,-14,8.05,6.43,1.63
Twisters,The King's Man,-13,5.29,4.77,0.52
Twisters,The King's Man,-12,8.07,6.23,1.84
Twisters,The King's Man,-10,7.43,5.89,1.55
Twisters,The King's Man,-9,9.45,8.82,0.64
Twisters,The King's Man,-8,10.16,7.82,2.34
Twisters,The King's Man,-7,10.56,10.38,0.18
Twisters,The Last Rodeo,-16,6.92,6.96,0.04
Twisters,The Last Rodeo,-15,4.71,5.68,0.97
Twisters,The Last Rodeo,-14,8.05,5.39,2.66
Twisters,The Last Rodeo,-13,5.29,5.12,0.17
Twisters,The Last Rodeo,-12,8.07,5.78,2.29
Twisters,The Last Rodeo,-11,8.39,6.76,1.63
Twisters,The Last Rodeo,-10,7.43,5.32,2.11
Twisters,The Last Showgirl,-6,16.3,18.82,2.52
Twisters,The Last Showgirl,-5,13.39,13.65,0.26
Twisters,The Last Showgirl,-4,18.04,18.56,0.51
Twisters,The Life of Chuck,-8,10.16,11.35,1.19
Twisters,The Life of Chuck,-7,10.56,13.45,2.89
Twisters,The Life of Chuck,-6,16.3,18.26,1.96
Twisters,The Little Mermaid (2023),-21,6.27,7.72,1.44
Twisters,The Little Mermaid (2023),-20,3.85,5.77,1.92
Twisters,The Little Mermaid (2023),-19,4.92,6.18,1.26
Twisters,The Little Mermaid (2023),-18,7.6,5.99,1.61
Twisters,The Little Mermaid (2023),-15,4.71,5.94,1.23
Twisters,The Little Mermaid (2023),-14,8.05,10.13,2.08
Twisters,The Little Mermaid (2023),-13,5.29,6.36,1.07
Twisters,The Little Mermaid (2023),-12,8.07,6.95,1.13
Twisters,The Little Mermaid (2023),-11,8.39,5.93,2.46
Twisters,The Little Mermaid (2023),-10,7.43,8.66,1.23
Twisters,The Little Mermaid (2023),-9,9.45,10.24,0.79
Twisters,The Little Mermaid (2023),-8,10.16,9.26,0.89
Twisters,The Little Mermaid (2023),-7,10.56,9.32,1.24
Twisters,The Little Mermaid: Early Access Screening,-24,3.65,6.1,2.45
Twisters,The Little Mermaid: Early Access Screening,-23,2.57,5.06,2.5
Twisters,The Little Mermaid: Early Access Screening,-22,3.84,5.1,1.25
Twisters,The Little Mermaid: Early Access Screening,-21,6.27,5.02,1.25
Twisters,The Little Mermaid: Early Access Screening,-20,3.85,3.42,0.43
Twisters,The Little Mermaid: Early Access Screening,-19,4.92,5.21,0.29
Twisters,The Little Mermaid: Early Access Screening,-18,7.6,5.52,2.08
Twisters,The Little Mermaid: Early Access Screening,-16,6.92,4.03,2.89
Twisters,The Little Mermaid: Early Access Screening,-15,4.71,4.3,0.41
Twisters,The Little Mermaid: Early Access Screening,-14,8.05,8.02,0.03
Twisters,The Little Mermaid: Early Access Screening,-13,5.29,5.58,0.29
Twisters,The Little Mermaid: Early Access Screening,-12,8.07,6.77,1.3
Twisters,The Long Walk,-7,10.56,13.38,2.81
Twisters,The Long Walk,-6,16.3,18.32,2.02
Twisters,The Long Walk,-5,13.39,15.11,1.72
Twisters,The Lost City,-17,10.03,10.71,0.68
Twisters,The Lost City,-16,6.92,9.61,2.69
Twisters,The Lost City,-15,4.71,5.89,1.18
Twisters,The Lost City,-14,8.05,8.35,0.3
Twisters,The Lost City,-13,5.29,5.72,0.43
Twisters,The Lost City,-12,8.07,6.71,1.37
Twisters,The Lost City,-11,8.39,6.92,1.47
Twisters,The Lost City,-9,9.45,7.78,1.67
Twisters,The Lost City,-8,10.16,9.44,0.71
Twisters,The Lost City,-7,10.56,9.55,1.01
Twisters,The Machine: A Theatrical Experience with Bert Kreischer Live,-26,3.28,0.8,2.48
Twisters,The Machine: A Theatrical Experience with Bert Kreischer Live,-25,3.41,0.64,2.76
Twisters,The Machine: A Theatrical Experience with Bert Kreischer Live,-24,3.65,0.7,2.95
Twisters,The Marvels,-27,7.93,6.17,1.76
Twisters,The Marvels,-26,3.28,4.95,1.67
Twisters,The Marvels,-25,3.41,6.1,2.69
Twisters,The Marvels,-24,3.65,4.5,0.85
Twisters,The Marvels,-23,2.57,4.67,2.1
Twisters,The Marvels,-22,3.84,2.81,1.03
Twisters,The Matrix 25th Anniversary,-18,7.6,7.69,0.09
Twisters,The Matrix 25th Anniversary,-17,10.03,8.16,1.86
Twisters,The Matrix 25th Anniversary,-16,6.92,9.43,2.51
Twisters,The Matrix Reissue,-5,13.39,13.2,0.19
Twisters,The Matrix Reissue,-4,18.04,15.16,2.88
Twisters,The Matrix Reissue,-3,29.61,29.71,0.1
Twisters,The Matrix Reissue,-2,28.86,30.7,1.85
Twisters,The Matrix Resurrections,-12,8.07,10.69,2.62
Twisters,The Matrix Resurrections,-11,8.39,9.6,1.2
Twisters,The Matrix Resurrections,-10,7.43,8.31,0.88
Twisters,The Matrix Resurrections,-9,9.45,9.32,0.13
Twisters,The Matrix Resurrections,-8,10.16,8.67,1.49
Twisters,The Matrix Resurrections,-7,10.56,8.66,1.9
Twisters,The Menu,-18,7.6,9.2,1.6
Twisters,The Menu,-17,10.03,7.1,2.93
Twisters,The Menu,-16,6.92,8.61,1.69
Twisters,The Menu,-15,4.71,7.45,2.74
Twisters,The Menu,-14,8.05,5.34,2.71
Twisters,The Menu,-13,5.29,6.05,0.76
Twisters,The Menu,-12,8.07,6.26,1.81
Twisters,The Menu,-11,8.39,7.44,0.95
Twisters,The Menu,-10,7.43,7.52,0.09
Twisters,The Menu,-9,9.45,8.24,1.21
Twisters,The Menu,-8,10.16,7.38,2.77
Twisters,The Menu,-7,10.56,10.94,0.38
Twisters,The Metropolitan Opera: Aida,-21,6.27,3.38,2.9
Twisters,The Metropolitan Opera: Aida,-20,3.85,1.88,1.97
Twisters,The Metropolitan Opera: Aida,-19,4.92,2.69,2.23
Twisters,The Metropolitan Opera: Carmen,-25,3.41,1.79,1.61
Twisters,The Metropolitan Opera: Carmen,-24,3.65,2.87,0.78
Twisters,The Metropolitan Opera: Carmen,-23,2.57,1.48,1.09
Twisters,The Metropolitan Opera: Carmen,-22,3.84,5.5,1.66
Twisters,The Metropolitan Opera: Carmen,-21,6.27,7.76,1.49
Twisters,The Metropolitan Opera: Carmen,-13,5.29,4.39,0.9
Twisters,The Metropolitan Opera: Carmen,-12,8.07,6.47,1.6
Twisters,The Metropolitan Opera: Carmen,-11,8.39,6.97,1.42
Twisters,The Metropolitan Opera: Carmen,-10,7.43,5.65,1.78
Twisters,The Metropolitan Opera: Fidelio,-25,3.41,2.18,1.22
Twisters,The Metropolitan Opera: Fidelio,-24,3.65,3.28,0.37
Twisters,The Metropolitan Opera: Fidelio,-23,2.57,0.93,1.64
Twisters,The Metropolitan Opera: Fidelio,-22,3.84,1.16,2.69
Twisters,The Metropolitan Opera: Grounded,-25,3.41,4.23,0.82
Twisters,The Metropolitan Opera: Grounded,-24,3.65,4.91,1.26
Twisters,The Metropolitan Opera: Grounded,-23,2.57,2.15,0.42
Twisters,The Metropolitan Opera: Grounded,-22,3.84,1.46,2.38
Twisters,The Metropolitan Opera: Il Barbiere di Siviglia,-25,3.41,1.67,1.74
Twisters,The Metropolitan Opera: Il Barbiere di Siviglia,-24,3.65,1.42,2.23
Twisters,The Metropolitan Opera: Il Barbiere di Siviglia,-23,2.57,0.97,1.6
Twisters,The Metropolitan Opera: Il Barbiere di Siviglia,-22,3.84,1.17,2.67
Twisters,The Metropolitan Opera: La Forza Del Destino,-26,3.28,0.65,2.63
Twisters,The Metropolitan Opera: La Forza Del Destino,-25,3.41,1.46,1.94
Twisters,The Metropolitan Opera: La Forza Del Destino,-24,3.65,1.25,2.4
Twisters,The Metropolitan Opera: La Forza Del Destino,-23,2.57,1.58,0.99
Twisters,The Metropolitan Opera: La Forza Del Destino,-22,3.84,1.0,2.85
Twisters,The Metropolitan Opera: La Rondine,-25,3.41,1.69,1.72
Twisters,The Metropolitan Opera: La Rondine,-24,3.65,1.65,2.0
Twisters,The Metropolitan Opera: La Rondine,-23,2.57,1.08,1.49
Twisters,The Metropolitan Opera: La Rondine,-22,3.84,1.77,2.07
Twisters,The Metropolitan Opera: La Rondine Encore,-27,7.93,9.15,1.23
Twisters,The Metropolitan Opera: La Rondine Encore,-26,3.28,1.56,1.72
Twisters,The Metropolitan Opera: La Rondine Encore,-25,3.41,5.57,2.16
Twisters,The Metropolitan Opera: La Rondine Encore,-24,3.65,1.1,2.55
Twisters,The Metropolitan Opera: La Rondine Encore,-23,2.57,1.74,0.82
Twisters,The Metropolitan Opera: La Rondine Encore,-22,3.84,2.06,1.79
Twisters,The Metropolitan Opera: La Sonnambula,-25,3.41,1.31,2.09
Twisters,The Metropolitan Opera: La Sonnambula,-24,3.65,1.83,1.82
Twisters,The Metropolitan Opera: La Sonnambula,-23,2.57,1.32,1.25
Twisters,The Metropolitan Opera: La Sonnambula,-22,3.84,1.38,2.46
Twisters,The Metropolitan Opera: Le Nozze di Figaro,-26,3.28,0.96,2.32
Twisters,The Metropolitan Opera: Le Nozze di Figaro,-25,3.41,0.94,2.47
Twisters,The Metropolitan Opera: Le Nozze di Figaro,-24,3.65,2.0,1.65
Twisters,The Metropolitan Opera: Le Nozze di Figaro,-23,2.57,1.54,1.03
Twisters,The Metropolitan Opera: Le Nozze di Figaro,-22,3.84,1.29,2.56
Twisters,The Metropolitan Opera: Les Contes d'Hoffmann,-25,3.41,1.59,1.81
Twisters,The Metropolitan Opera: Les Contes d'Hoffmann,-24,3.65,2.21,1.44
Twisters,The Metropolitan Opera: Les Contes d'Hoffmann,-23,2.57,2.89,0.32
Twisters,The Metropolitan Opera: Les Contes d'Hoffmann,-22,3.84,2.43,1.42
Twisters,The Metropolitan Opera: Madama Butterfly,-26,3.28,0.92,2.36
Twisters,The Metropolitan Opera: Madama Butterfly,-25,3.41,1.53,1.88
Twisters,The Metropolitan Opera: Madama Butterfly,-24,3.65,0.96,2.69
Twisters,The Metropolitan Opera: Madama Butterfly,-23,2.57,0.82,1.74
Twisters,The Metropolitan Opera: Nabucco,-25,3.41,4.89,1.48
Twisters,The Metropolitan Opera: Nabucco,-24,3.65,0.9,2.75
Twisters,The Metropolitan Opera: Nabucco,-23,2.57,4.34,1.77
Twisters,The Metropolitan Opera: Nabucco,-22,3.84,3.17,0.67
Twisters,The Metropolitan Opera: Nabucco Encore,-27,7.93,9.24,1.32
Twisters,The Metropolitan Opera: Nabucco Encore,-26,3.28,1.37,1.91
Twisters,The Metropolitan Opera: Nabucco Encore,-25,3.41,2.24,1.16
Twisters,The Metropolitan Opera: Nabucco Encore,-24,3.65,1.97,1.68
Twisters,The Metropolitan Opera: Nabucco Encore,-23,2.57,1.57,1.0
Twisters,The Metropolitan Opera: Nabucco Encore,-22,3.84,1.01,2.84
Twisters,The Metropolitan Opera: Nabucco Encore,-20,3.85,3.77,0.08
Twisters,The Metropolitan Opera: Nabucco Encore,-19,4.92,3.28,1.64
Twisters,The Metropolitan Opera: Romeo Et Juliette,-24,3.65,2.88,0.77
Twisters,The Metropolitan Opera: Romeo Et Juliette,-23,2.57,0.89,1.68
Twisters,The Metropolitan Opera: Romeo Et Juliette,-22,3.84,1.95,1.9
Twisters,The Metropolitan Opera: Salome,-25,3.41,1.0,2.41
Twisters,The Metropolitan Opera: Salome,-24,3.65,0.69,2.96
Twisters,The Metropolitan Opera: Salome,-23,2.57,0.84,1.73
Twisters,The Metropolitan Opera: The Magic Flute,-26,3.28,1.96,1.32
Twisters,The Metropolitan Opera: The Magic Flute,-25,3.41,1.19,2.21
Twisters,The Metropolitan Opera: The Magic Flute,-24,3.65,2.23,1.42
Twisters,The Metropolitan Opera: The Magic Flute,-23,2.57,1.5,1.07
Twisters,The Metropolitan Opera: The Magic Flute,-22,3.84,2.38,1.46
Twisters,The Metropolitan Opera: The Magic Flute,-20,3.85,2.33,1.52
Twisters,The Metropolitan Opera: The Magic Flute,-19,4.92,2.41,2.51
Twisters,The Metropolitan Opera: The Magic Flute,-18,7.6,4.96,2.64
Twisters,The Metropolitan Opera: The Magic Flute Holiday Encore (2024),-18,7.6,5.24,2.36
Twisters,The Metropolitan Opera: The Magic Flute Holiday Encore (2024),-15,4.71,4.46,0.24
Twisters,The Metropolitan Opera: The Magic Flute Holiday Encore (2024),-13,5.29,6.15,0.86
Twisters,The Metropolitan Opera: Tosca,-26,3.28,1.68,1.6
